Year,Factory_Name,Producto,Unidad,Month,Quantity
2023,WATTS S.A. - Chillán (Ñuble),"Leche pasteurizada 3,0 % m.g.",Litros,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),"Leche pasteurizada 2,5 % m.g.",Litros,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche pasteurizada descremada,Litros,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche esterilizada entera,Litros,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche esterilizada semidescremada,Litros,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche esterilizada descremada,Litros,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche esterilizada con sabor,Litros,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche en polvo,Leche en polvo,Febrero,Leche en polvo
2023,WATTS S.A. - Chillán (Ñuble),Leche en polvo 28 % m.g.,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche en polvo 26 % m.g.,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche en polvo 18 % m.g.,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche en polvo 20 % m.g.,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche en polvo 12 % m.g.,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche en polvo descremada,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Total leche en polvo,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Otros productos lácteos,Otros productos lácteos,Febrero,Otros productos lácteos
2023,WATTS S.A. - Chillán (Ñuble),Yogur,Litros,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche cultivada,Litros,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Quesillos,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Quesos,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Crema,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Mantequilla,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Suero en polvo,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche condensada,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Manjar,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche modificada,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Leche evaporada,Kilos,Febrero,0
2023,WATTS S.A. - Chillán (Ñuble),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Febrero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,WATTS S.A. - Chillán (Ñuble),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Febrero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Volumen de leche recibida,Litros,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),"Leche pasteurizada 3,0 % m.g.",Litros,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),"Leche pasteurizada 2,5 % m.g.",Litros,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche pasteurizada descremada,Litros,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche esterilizada entera,Litros,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche esterilizada semidescremada,Litros,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche esterilizada descremada,Litros,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche esterilizada con sabor,Litros,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche en polvo,Leche en polvo,Marzo,Leche en polvo
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche en polvo 28 % m.g.,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche en polvo 26 % m.g.,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche en polvo 18 % m.g.,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche en polvo 20 % m.g.,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche en polvo 12 % m.g.,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche en polvo descremada,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Total leche en polvo,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Otros productos lácteos,Otros productos lácteos,Marzo,Otros productos lácteos
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Yogur,Litros,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche cultivada,Litros,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Quesillos,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Quesos,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Crema,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Mantequilla,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Suero en polvo,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche condensada,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Manjar,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche modificada,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Leche evaporada,Kilos,Marzo,0
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,ALIMENTOS PUERTO VARAS - Puerto Varas (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,CAMPO LINDO - Río Negro (Los Lagos),Volumen de leche recibida,Litros,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),"Leche pasteurizada 3,0 % m.g.",Litros,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),"Leche pasteurizada 2,5 % m.g.",Litros,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche pasteurizada descremada,Litros,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche esterilizada entera,Litros,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche esterilizada semidescremada,Litros,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche esterilizada descremada,Litros,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche esterilizada con sabor,Litros,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche en polvo,Leche en polvo,Marzo,Leche en polvo
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche en polvo 28 % m.g.,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche en polvo 26 % m.g.,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche en polvo 18 % m.g.,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche en polvo 20 % m.g.,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche en polvo 12 % m.g.,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche en polvo descremada,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Total leche en polvo,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Otros productos lácteos,Otros productos lácteos,Marzo,Otros productos lácteos
2023,CAMPO LINDO - Río Negro (Los Lagos),Yogur,Litros,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche cultivada,Litros,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Quesillos,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Quesos,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Crema,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Mantequilla,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Suero en polvo,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche condensada,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Manjar,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche modificada,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Leche evaporada,Kilos,Marzo,0
2023,CAMPO LINDO - Río Negro (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,CAMPO LINDO - Río Negro (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,CHILOLAC - Ancud (Los Lagos),Volumen de leche recibida,Litros,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),"Leche pasteurizada 3,0 % m.g.",Litros,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),"Leche pasteurizada 2,5 % m.g.",Litros,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche pasteurizada descremada,Litros,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche esterilizada entera,Litros,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche esterilizada semidescremada,Litros,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche esterilizada descremada,Litros,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche esterilizada con sabor,Litros,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche en polvo,Leche en polvo,Marzo,Leche en polvo
2023,CHILOLAC - Ancud (Los Lagos),Leche en polvo 28 % m.g.,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche en polvo 26 % m.g.,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche en polvo 18 % m.g.,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche en polvo 20 % m.g.,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche en polvo 12 % m.g.,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche en polvo descremada,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Total leche en polvo,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Otros productos lácteos,Otros productos lácteos,Marzo,Otros productos lácteos
2023,CHILOLAC - Ancud (Los Lagos),Yogur,Litros,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche cultivada,Litros,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Quesillos,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Quesos,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Crema,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Mantequilla,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Suero en polvo,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche condensada,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Manjar,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche modificada,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Leche evaporada,Kilos,Marzo,0
2023,CHILOLAC - Ancud (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,CHILOLAC - Ancud (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,COLUN - La Unión (Los Ríos),Volumen de leche recibida,Litros,Marzo,0
2023,COLUN - La Unión (Los Ríos),"Leche pasteurizada 3,0 % m.g.",Litros,Marzo,0
2023,COLUN - La Unión (Los Ríos),"Leche pasteurizada 2,5 % m.g.",Litros,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche pasteurizada descremada,Litros,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche esterilizada entera,Litros,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche esterilizada semidescremada,Litros,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche esterilizada descremada,Litros,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche esterilizada con sabor,Litros,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche en polvo,Leche en polvo,Marzo,Leche en polvo
2023,COLUN - La Unión (Los Ríos),Leche en polvo 28 % m.g.,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche en polvo 26 % m.g.,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche en polvo 18 % m.g.,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche en polvo 20 % m.g.,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche en polvo 12 % m.g.,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche en polvo descremada,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Total leche en polvo,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Otros productos lácteos,Otros productos lácteos,Marzo,Otros productos lácteos
2023,COLUN - La Unión (Los Ríos),Yogur,Litros,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche cultivada,Litros,Marzo,0
2023,COLUN - La Unión (Los Ríos),Quesillos,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Quesos,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Crema,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Mantequilla,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Suero en polvo,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche condensada,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Manjar,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche modificada,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Leche evaporada,Kilos,Marzo,0
2023,COLUN - La Unión (Los Ríos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,COLUN - La Unión (Los Ríos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Volumen de leche recibida,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),"Leche pasteurizada 3,0 % m.g.",Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),"Leche pasteurizada 2,5 % m.g.",Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche pasteurizada descremada,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche esterilizada entera,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche esterilizada semidescremada,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche esterilizada descremada,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche esterilizada con sabor,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche en polvo,Leche en polvo,Marzo,Leche en polvo
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche en polvo 28 % m.g.,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche en polvo 26 % m.g.,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche en polvo 18 % m.g.,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche en polvo 20 % m.g.,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche en polvo 12 % m.g.,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche en polvo descremada,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Total leche en polvo,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Otros productos lácteos,Otros productos lácteos,Marzo,Otros productos lácteos
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Yogur,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche cultivada,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Quesillos,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Quesos,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Crema,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Mantequilla,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Suero en polvo,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche condensada,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Manjar,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche modificada,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Leche evaporada,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Biobío),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Volumen de leche recibida,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),"Leche pasteurizada 3,0 % m.g.",Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),"Leche pasteurizada 2,5 % m.g.",Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche pasteurizada descremada,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche esterilizada entera,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche esterilizada semidescremada,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche esterilizada descremada,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche esterilizada con sabor,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche en polvo,Leche en polvo,Marzo,Leche en polvo
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche en polvo 28 % m.g.,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche en polvo 26 % m.g.,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche en polvo 18 % m.g.,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche en polvo 20 % m.g.,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche en polvo 12 % m.g.,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche en polvo descremada,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Total leche en polvo,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Otros productos lácteos,Otros productos lácteos,Marzo,Otros productos lácteos
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Yogur,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche cultivada,Litros,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Quesillos,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Quesos,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Crema,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Mantequilla,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Suero en polvo,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche condensada,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Manjar,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche modificada,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Leche evaporada,Kilos,Marzo,0
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,COMERCIAL DEL CAMPO S.A. - Bulnes (Ñuble),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Volumen de leche recibida,Litros,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),"Leche pasteurizada 3,0 % m.g.",Litros,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),"Leche pasteurizada 2,5 % m.g.",Litros,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche pasteurizada descremada,Litros,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche esterilizada entera,Litros,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche esterilizada semidescremada,Litros,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche esterilizada descremada,Litros,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche esterilizada con sabor,Litros,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche en polvo,Leche en polvo,Marzo,Leche en polvo
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche en polvo 28 % m.g.,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche en polvo 26 % m.g.,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche en polvo 18 % m.g.,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche en polvo 20 % m.g.,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche en polvo 12 % m.g.,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche en polvo descremada,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Total leche en polvo,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Otros productos lácteos,Otros productos lácteos,Marzo,Otros productos lácteos
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Yogur,Litros,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche cultivada,Litros,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Quesillos,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Quesos,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Crema,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Mantequilla,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Suero en polvo,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche condensada,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Manjar,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche modificada,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Leche evaporada,Kilos,Marzo,0
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,GRANAROLO CHILE SPA - Los Angeles (Biobío),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Marzo,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Volumen de leche recibida,Litros,Marzo,0
